"school_ID" "stud_ID" "grade" "gender" "immig" "SCHRISK" "BULLIED" "FEELSAFE" "BELONG" "TEACHSUP" "ANXMAT" "MATHPERS" "math_time" "study_time" "EXERPRAC" "STUDYHMW" "PAREDINT" "ESCS" "FAMSUP" "FAMSUPSL" "PV1MATH" "PV2MATH" "PV3MATH" "PV4MATH" "PV5MATH" "PV6MATH" "PV7MATH" "PV8MATH" "PV9MATH" "PV10MATH" "mate" "MACTIV" "SCHSIZE" "SMRATIO" "SCHSEL"
"4785" "38000327" "38006894" 1 0 0 -0.4624 0.6502 -0.756 -0.236 -0.8059 -0.2758 0.2295 3 2 10 4 14.5 -0.4502 -0.6943 0.7645 400.223 401.229 401.586 407.989 403.752 411.531 395.561 346.079 448.027 388.997 400.4974 3 109 6.8125 2
"4786" "38000126" "38006895" 1 1 0 -0.4624 -1.228 1.1246 -0.3261 0.8211 -1.299 2.3155 1 3 1 5 12 -0.6804 0.2623 NA 532.753 574.777 605.954 625.926 591.839 588.635 554.227 550.024 531.119 600.024 575.5278 3 717 65.1818 1
"4787" "38000077" "38006896" 1 1 0 -0.4624 -1.228 -0.756 0.7356 1.5558 0.1931 1.9687 3 6 2 5 12 -0.7733 1.7382 -0.1875 458.48 442.921 447.815 474.207 465.637 452.493 473.59 416.765 447.371 448.405 452.7684 4 873 64.6667 2
"4788" "38000285" "38006897" 1 1 NA 0.4017 -1.228 -0.756 -0.8835 -1.3627 0.544 0.5872 3 4 1 7 12 -0.4762 NA 0.0402 467.051 450.012 427.668 431.265 456.602 434.85 468.047 430.241 479.313 467.57 451.2619 4 1113 50.5909 2
"4789" "38000098" "38006898" 1 1 0 1.324 0.3637 0.1368 0.0422 1.5558 0.5653 0.0492 2 3 6 7 16 0.0309 -0.5795 0.6597 529.945 522.951 558.545 522.93 481.656 519.552 521.221 508.664 531.73 490.274 518.7468 3 1241 80.0645 2
"4790" "38000211" "38006899" 1 0 0 -0.4624 -1.228 -0.0918 -0.2482 -0.8059 1.1287 0.3097 2 2 10 9 12 -0.891 -1.1604 0.1925 392.529 379.652 371.961 419.22 346.704 359.768 368.319 358.306 351.029 377.269 372.4757 3 1106 61.4444 2
"4791" "38000286" "38006900" 0 0 1 0.4017 -1.228 -0.756 0.359 0.8211 -0.4577 -0.3085 1 3 0 4 9 -1.9429 -0.2357 -0.0067 504.159 491.522 446.473 451.31 516.046 500.093 461.706 441.141 477.369 495.634 478.5453 1 73 24.3333 3
"4792" "38000077" "38006902" 1 1 0 -0.4624 -1.228 -1.3019 -1.444 -0.1002 0.429 0.0985 1 4 6 8 16 0.4894 -0.6583 0.6433 429.324 435.593 387.596 404.309 407.095 400.172 399.281 402.957 384.53 406.149 405.7006 4 873 64.6667 2
"4793" "38000192" "38006905" 0 0 0 0.8125 0.2652 -0.3481 -0.547 1.5558 2.635 -0.4422 3 3 4 6 12 -0.9929 1.8372 0.9806 395.534 405.758 351.507 413.431 362.788 412.318 444.747 422.574 384.249 451.149 404.4055 3 NA NA 3
"4794" "38000207" "38006907" 1 0 0 -0.4624 -1.228 0.2802 0.2326 NA NA NA 4 4 0 3 14.5 0.9254 NA NA 509.846 489.675 504.014 518.025 471.476 498.613 516.852 454.259 447.843 539.464 495.0067 1 418 76 2
"4795" "38000194" "38006908" 1 0 0 -0.4624 -1.228 1.1246 -0.338 0.8211 0.8918 -0.1148 3 4 10 8 16 0.9588 0.8661 -0.6748 551.046 588.06 570.399 568.322 555.828 570.885 538.104 567.228 602.707 538.81 565.1389 5 955 48.9744 3
"4796" "38000291" "38006909" 1 1 0 -0.4624 -1.228 -0.756 -0.4814 -1.0693 0.4067 0.1861 1 5 1 5 16 0.9714 -0.265 0.5204 517.642 503.162 475.915 488.757 494.943 561.516 525.632 487.263 537.31 501.491 509.3631 NA NA NA NA
"4797" "38000065" "38006912" 0 0 1 1.4434 -1.228 1.1246 0.1773 -1.0693 0.7889 -0.3817 1 1 4 5 12 -1.3462 -0.6593 NA 316.743 311.933 354.039 395.121 328.469 296.777 335.652 350.957 343.726 332.201 336.5618 1 207 82.8 2
"4798" "38000142" "38006914" 1 0 0 3.0521 0.5229 1.1246 0.3084 1.5558 0.4067 0.3097 3 4 4 5 12 -0.6813 -0.0101 0.0114 574.101 592.857 572.723 558.238 557.631 583.806 531.855 552.518 576.403 550.316 565.0448 3 325 59.0909 3
"4799" "38000108" "38006919" 1 1 0 -0.4624 -1.228 0.4417 0.3519 -0.3322 0.429 1.6881 1 5 0 7 16 1.5367 0.7691 1.085 424.079 411.394 389.605 391.817 424.875 399.112 418.789 443.969 419.646 437.056 416.0342 3 270 45 3
"4800" "38000308" "38006920" 1 1 1 -0.4624 -0.391 1.1246 0.5159 0.8211 0.5653 1.0866 1 6 3 6 16 0.3198 0.0052 -0.0571 561.144 464.812 527.873 515.259 534.927 500.093 545.736 512.71 487.677 516.188 516.6419 3 632 50.56 3
"4801" "38000272" "38006921" 1 0 0 0.8125 -1.228 1.1246 0.7356 -2.1346 0.4067 0.5019 2 3 8 6 14.5 -0.6268 -0.9026 0.4081 501.2 492.523 514.091 490.833 527.17 493.075 458.002 505.102 504.763 479.666 496.6425 2 1095 68.4375 3
"4802" "38000091" "38006922" 1 0 0 -0.4624 -0.267 -0.756 -0.7567 -0.1002 0.6647 -0.8712 1 3 3 5 14.5 -0.4174 0.3763 -0.5053 527.806 475.128 488.071 488.113 449.318 499.247 477.682 496.165 457.51 484.096 484.3136 1 791 83.2632 1
"4803" "38000092" "38006923" 1 0 0 -0.4624 0.4394 0.6942 0.1689 -0.8059 0.3025 -1.4991 1 6 3 10 16 0.4046 -0.6838 0.6637 475.053 470.618 473.908 467.332 461.968 499.845 490.918 474.977 478.506 510.391 480.3516 4 967 87.9091 3
"4804" "38000089" "38006928" 1 1 0 0.4017 0.6661 0.6942 -0.3485 0.1475 0.4252 0.3569 1 2 4 4 16 1.5342 -0.4228 0.5414 595.4 540.892 567.993 549.442 590.337 547.124 552.168 537.421 541.145 560.052 558.1974 3 593 53.9091 1
"4805" "38000134" "38006929" 1 0 0 1.4434 -1.228 0.6942 0.7716 -2.9095 0.3378 -0.8375 1 3 6 8 14.5 0.0293 1.7562 0.3263 417.587 417.764 441.408 419.903 401.657 410.002 477.708 434.695 450.336 454.431 432.5491 NA 1169 NA NA
"4806" "38000297" "38006931" 1 0 0 -0.4624 -1.228 0.0877 -0.471 0.1475 0.133 0.2564 1 4 10 8 14.5 0.3588 0.7072 0.8629 638.751 620.311 667.118 650.004 666.933 635.139 657.479 680.539 650.042 678.87 654.5186 4 278 29.2632 1
"4807" "38000319" "38006932" 1 1 0 -0.4624 0.2988 -0.756 -0.4839 1.5558 -0.3744 0.0412 1 1 4 4 12 -1.0576 0.4084 0.2108 337.321 318.738 394.27 394.293 353.263 340.288 350.16 356.236 345.927 387.269 357.7765 0 414 100 2
"4808" "38000230" "38006934" 2 1 0 0.8125 -1.228 -0.756 0.5296 0.8211 0.3729 0.8575 3 6 5 6 14.5 0.359 0.9374 NA 446.234 475.859 472.088 469.761 470.707 458.833 496.637 446.949 438.604 461.926 463.7598 4 1153 82.3571 1
"4809" "38000204" "38006936" 1 1 0 -0.4624 -1.228 -0.756 -0.47 -1.0693 0.6566 -1.1264 1 3 4 10 16 0.5875 1.6083 -0.348 515.519 521.612 540.667 519.604 508.217 550.196 485.507 559.09 536.811 498.481 523.5704 2 1069 56.2632 2
"4810" "38000008" "38006937" 1 1 0 -0.4624 -1.228 1.1246 -0.2482 -0.1002 0.6387 -1.2198 3 5 0 9 9 -2.051 0.5202 0.0097 355.623 377.364 343.814 329.267 367.602 272.323 369.409 350.962 349.295 364.584 348.0243 0 828 87.1579 1
"4811" "38000175" "38006938" 1 1 0 0.8125 -0.1325 -0.756 -0.2482 1.5558 0.7889 0.1729 2 3 2 10 12 -0.5555 1.1038 0.2891 386.608 406.285 431.328 399.76 385.521 390.55 380.226 379.608 428.823 452.236 404.0945 1 1296 100 3
"4812" "38000114" "38006941" 1 1 0 -0.4624 -1.228 -0.756 0.5159 1.5558 -0.3744 -0.4232 1 1 4 3 9 -1.6848 1.8971 -0.8595 437.204 406.555 418.986 427.394 436.109 411.672 437.188 413.087 427.338 449.603 426.5136 3 568 87.3846 3
"4813" "38000098" "38006942" 1 0 0 0.703 0.2652 1.1246 -0.338 -0.1002 0.1748 -0.2485 2 2 4 7 16 0.5652 -0.5859 -0.7284 435.689 449.821 449.899 461.791 444.873 490.41 454.5 452.797 447.431 449.758 453.6969 3 1241 80.0645 2
"4814" "38000220" "38006944" 1 0 0 0.4017 -1.228 -0.756 -0.6659 1.5558 -0.5006 -0.2544 2 1 10 10 9 -2.0516 -0.1775 NA 350.961 330.839 342.26 302.76 303.878 309.23 343.058 353.446 324.16 335.54 329.6132 0 670 95.7143 2
"4815" "38000001" "38006945" 2 1 0 -0.4624 -1.228 1.1246 -0.3397 1.5558 -0.5191 1.3476 3 6 1 5 16 0.6934 1.6646 NA 479.569 569.31 502.678 458.981 549.224 442.678 435.852 546.678 498.859 416.804 490.0633 1 189 22.2353 3
"4816" "38000097" "38006946" 1 0 1 NA NA NA NA NA NA NA NA NA NA NA 12 -1.0983 NA NA 359.966 330.048 325.875 301.283 323.514 314.37 279.651 235.204 287.076 303.919 306.0906 3 208 83.2 1
"4817" "38000088" "38006948" 1 0 NA NA NA NA NA NA NA NA NA NA NA NA 14.5 -1.2536 NA NA 381.381 416.694 381.384 411.247 340.511 327.404 380.146 374.139 325.748 401.741 374.0395 3 1130 80.7143 3
"4818" "38000101" "38006952" 1 1 0 -0.4624 -1.228 -0.756 -0.2482 1.5558 0.7774 2.2945 2 3 6 10 12 0.0089 -0.0661 0.58 362.326 358.761 343.511 354.992 354.727 405.835 312.157 341.575 382.241 392.978 360.9103 3 1418 74.6316 2
"4819" "38000136" "38006953" 1 1 0 -0.4624 -1.228 0.1368 -0.4941 -0.3322 0.5653 -0.6215 1 6 4 6 16 0.93 -0.2282 0.2408 355.505 330.267 331.246 348.105 338.534 325.334 300.046 298.741 384.981 326.058 333.8817 3 399 100 2
"4820" "38000303" "38006954" 0 0 1 -0.4624 -0.1325 1.1246 2.4581 1.5558 0.1031 0.1556 2 2 0 10 9 -2.0065 1.0178 0.0045 451.317 519.12 510.463 453.326 484.451 456.848 468.232 421.253 413.772 460.993 463.9775 2 657 65.7 1
"4821" "38000019" "38006955" 1 0 0 -0.4624 -0.5168 0.4417 -0.0397 -0.3322 0.1031 0.0965 1 2 1 3 12 -0.5626 0.6789 -1.1314 509.548 512.032 525.42 520.605 531.946 531.545 525.635 545.629 501.632 535.368 523.936 0 289 72.25 1
"4822" "38000180" "38006956" 1 1 0 -0.4624 -0.1325 -0.756 -0.0328 -0.5635 0.051 -0.1009 2 3 1 3 12 -0.5708 -0.3515 NA 461.528 486.072 527.533 454.115 417.321 445.397 453.054 507.413 476.937 499.118 472.8488 3 302 46.4615 NA
"4823" "38000004" "38006957" 1 0 0 -0.4624 -1.228 0.4417 -0.3261 1.5558 0.1748 0.952 2 2 6 6 14.5 0.3812 1.8592 NA 473.074 483.797 494.262 491.054 505.765 490.407 432.257 519.238 468.998 507.668 486.652 3 408 74.1818 3
"4824" "38000120" "38006959" 1 1 0 -0.4624 -0.391 -0.756 0.5159 -0.1002 0.051 0.286 5 6 3 5 14.5 0.2233 1.572 NA 510.006 522.158 514.203 548.297 543.711 519.479 557.382 533.084 524.84 559.197 533.2357 1 1181 69.4706 3
"4825" "38000344" "38006960" 1 0 0 0.4017 -0.3264 -1.1042 0.5159 0.1475 0.8918 2.0373 2 5 10 10 12 -0.5954 -0.5377 NA 544.604 531.27 529.817 520.951 566.92 563.58 567.497 541.354 564.165 582.42 551.2578 4 537 76.7143 3
"4826" "38000298" "38006961" 1 1 0 0.4017 0.7413 -0.756 -1.6239 -2.9095 2.6109 -0.6053 6 2 1 2 16 1.2435 -0.3618 -0.6324 430.508 386.232 392.701 365.905 395.253 368.73 395.095 396.575 320.135 424.97 387.6104 0 1150 100 3
"4827" "38000190" "38006963" 1 0 0 -0.4624 -0.3264 1.1246 0.7356 0.1475 -0.4577 -0.2154 1 4 2 5 12 0.1119 0.6046 0.3005 578.968 598.889 530.932 563.951 530.149 551.298 519.771 579.868 522.934 542.294 551.9054 3 483 74.3077 3
"4828" "38000073" "38006965" 1 0 0 -0.4624 -1.228 1.1246 -0.3261 -2.7996 -0.508 -0.8544 3 3 10 10 12 -1.139 1.9203 0.6571 396.991 388.139 405.502 419.743 400.159 387.183 402.405 411.183 413.496 419.274 404.4075 3 577 88.7692 3
"4829" "38000225" "38006966" 1 1 NA -0.4624 -1.228 -0.756 0.0271 -1.0693 0.6387 0.3552 2 3 0 6 16 0.2959 -0.1491 -0.5229 412.167 436.813 399.231 444.718 426.535 450.975 463.999 404.837 412.899 424.084 427.6258 0 734 81.5556 1
"4830" "38000285" "38006967" 2 1 0 -0.4624 -1.228 0.4417 -0.0909 1.5558 1.5409 0.0548 2 6 0 8 12 -0.2809 1.8504 1.3443 429.996 404.163 413.018 426.096 414.1 478.206 408.001 459.866 396.588 419.202 424.9236 4 1113 50.5909 2
"4831" "38000269" "38006968" 1 1 0 -0.4624 -1.228 0.6942 -0.7074 -0.8059 1.8354 0.1266 2 3 5 9 12 -1.1444 -0.0897 -1.272 453.889 412.204 443.836 421.625 430.404 427.791 429.05 427.928 467.681 472.898 438.7306 3 1052 87.6667 2
"4832" "38000219" "38006970" 1 0 1 0.8125 -1.228 1.1246 0.7289 -0.1002 -1.2286 -0.0564 3 4 6 8 16 -0.3087 0.086 -0.2309 624.617 627.507 659.436 569.332 572.741 532.561 629.065 647 590.995 642.136 609.539 3 937 52.0556 2
"4833" "38000308" "38006971" 1 0 0 -0.4624 -1.228 1.1246 0.8273 0.8211 1.1417 0.7999 2 4 3 5 16 1.225 0.898 NA 618.138 554.974 548.428 583.238 648.943 603.42 656.481 611.112 630.267 642.041 609.7042 3 632 50.56 3
"4834" "38000053" "38006974" 1 1 0 -0.4624 0.475 -0.756 0.0385 -1.7015 0.7774 -1.1774 1 1 9 8 16 0.7302 -0.3461 0.0707 373.715 393.504 410.874 395.55 390.521 426.39 423.844 380.284 453.208 425.562 407.3452 2 708 94.4 2
"4835" "38000321" "38006975" 1 0 0 1.4434 -1.228 -0.756 0.0464 -0.5635 -0.4577 -0.4573 2 4 6 10 12 -0.1308 -0.6575 -0.1429 512.963 409.421 499.722 507.494 461.116 441.29 492.971 489.297 489.014 483.882 478.717 3 799 63.92 3
"4836" "38000174" "38006976" 0 0 1 -0.4624 1.6934 0.3308 -0.5288 -0.8059 -0.5191 0.8276 1 3 6 4 16 0.2213 -0.0181 0.7805 358.596 376.676 364.989 407.242 396.94 371.091 350.506 362.472 349.219 330.248 366.7979 0 1099 100 1
"4837" "38000024" "38006977" 1 1 0 0.4017 -1.228 -0.756 0.5159 0.4357 0.429 -0.8104 1 6 1 5 12 -0.3035 -0.1684 0.3797 487.395 521.614 480.916 479.405 464.782 506.697 482.466 490.552 509.439 536.768 496.0034 2 1082 51.5238 3
"4838" "38000244" "38006978" 1 0 0 -0.4624 -1.228 0.0463 0.8759 -2.9095 -0.3744 -1.2064 1 1 10 0 16 0.0938 -2.7086 -1.7346 413.134 355.334 359.74 383.536 382.107 425.317 380.457 386.111 335.217 331.042 375.1995 0 564 100 2
"4839" "38000228" "38006980" 1 1 0 0.4017 0.0102 0.6342 -0.745 -0.8059 0.051 -0.1086 1 4 4 7 16 -0.5247 -0.6725 -1.773 486.142 458.063 474.46 484.517 482.994 428.197 467.524 469.523 446.095 467.533 466.5048 2 118 59 1
"4840" "38000058" "38006981" 1 0 NA NA NA NA NA NA NA NA NA NA NA NA 3 -6.5854 NA NA 316.895 324.132 344.884 346.818 295.935 326.29 335.015 317.684 300.076 332.772 324.0501 1 194 77.6 3
"4841" "38000251" "38006982" 1 0 0 1.793 NA -0.756 -0.338 NA -0.2704 -0.1832 NA NA 6 4 16 0.5137 NA NA 419.86 468.263 426.144 455.934 469.115 480.68 524.374 485.32 433.413 499.669 466.2772 1 67 67 3
"4842" "38000035" "38006984" 1 1 0 -0.4624 -1.228 0.1368 0.8759 -0.3322 -0.8811 -0.798 1 3 0 5 16 0.3579 -1.0794 0.2169 429.389 454.013 386.078 426.339 399.121 428.333 370.299 453.554 396.245 456.581 419.9952 3 712 94.9333 1
"4843" "38000003" "38006985" 1 0 0 1.324 0.551 0.6342 -0.8899 -1.0693 -1.6826 -0.3946 4 5 4 10 16 -0.0246 0.4357 -0.7752 382.675 407.861 381.121 380.674 376.113 366.557 399.879 407.384 406.223 378.773 388.726 3 559 79.8571 1
"4844" "38000303" "38006986" 1 0 0 -0.4624 -0.1325 0.6942 1.1314 0.4357 -0.638 -0.6336 1 3 10 6 12 0.1142 NA NA 573.351 518.237 553.881 551.616 569.765 533.801 543.004 597.419 527.856 506.944 547.5874 2 657 65.7 1
"4845" "38000204" "38006987" 1 1 0 -0.4624 -1.228 -0.756 -0.3485 0.4357 -1.5486 0.5992 3 4 5 5 16 0.7557 -0.1606 NA 648.484 684.994 648.37 602.104 619.887 694.711 718.433 698.497 630.637 690.123 663.624 2 1069 56.2632 2
"4846" "38000252" "38006988" 2 1 0 -0.4624 -1.228 -0.756 -0.338 1.5558 -2.3558 2.6841 3 5 2 10 16 1.404 1.6344 -0.5475 565.545 573.912 520.252 520.782 521.538 567.488 525.492 535.827 564.049 517.185 541.207 3 156 31.2 2
"4847" "38000232" "38006992" 1 1 0 -0.4624 0.9271 -0.756 -0.624 -0.3322 0.8251 1.0013 3 6 6 10 12 0.1789 0.2136 1.178 368.393 433.467 385.963 373.398 415.588 415.025 417.961 411.82 441.653 414.64 407.7908 2 1001 83.4167 1
"4848" "38000189" "38006994" 1 0 0 1.793 -0.4588 0.4417 -0.9666 -1.7015 0.1932 0.8818 3 1 8 5 16 1.2459 0.2104 0.744 480.581 501.086 465.86 505.198 496.545 494.521 483.408 538.256 471.032 521.254 495.7741 0 1161 74.9032 1
"4849" "38000337" "38006996" 1 0 0 -0.4624 0.7333 1.1246 -0.4425 NA NA NA NA NA 2 2 12 -0.704 -0.4505 0.461 418.733 478.904 429.869 444.238 445.284 472.376 439.349 477.223 434.033 453.266 449.3275 2 149 NA 1
"4850" "38000139" "38006998" 1 0 0 -0.4624 -1.228 -0.039 0.7289 -0.1002 -1.6826 0.7849 3 4 2 5 16 1.2762 0.9608 1.3109 669.835 613.055 620.822 668.574 647.411 608.28 646.003 613.657 644.917 649.469 638.2023 3 572 71.5 3
"4851" "38000118" "38006999" 1 0 0 -0.4624 -1.228 0.4417 0.5159 0.4357 -0.0575 0.3376 1 3 3 2 14.5 0.0922 0.3214 0.8281 563.819 548.814 538.687 551.93 554.663 537.65 570.992 535.899 547.623 515.09 546.5167 4 706 52.2963 2
"4852" "38000259" "38007000" 1 1 0 -0.4624 -1.228 -0.756 0.7356 1.5558 0.1031 0.6081 2 5 2 8 16 1.5035 1.5246 2.2574 524.106 487.351 544.824 534.481 517.376 556.025 522.036 484.402 521.434 506.393 519.8428 4 117 29.25 3
"4853" "38000075" "38007003" 1 0 0 -0.4624 0.5402 0.4417 -1.0306 0.8211 NA NA 2 2 6 4 12 -0.9994 NA NA 527.79 557.423 564.556 562.697 588.131 553.74 611.739 524.115 584.275 529.676 560.4142 3 1338 89.2 3
"4854" "38000073" "38007004" 1 0 0 -0.4624 -1.228 -0.756 0.0097 1.5558 -0.2704 0.671 2 3 8 8 12 -1.075 1.6891 NA 548.34 483.328 523.66 509.367 507.029 519.639 538.438 479.587 492.587 495.46 509.7435 3 577 88.7692 3
"4855" "38000280" "38007006" 0 0 0 -0.4624 -1.228 0.2802 0.8311 1.5558 -2.382 -2.8261 1 1 9 5 12 -1.025 1.6381 NA 377.081 356.567 355.265 348.108 321.133 322.627 328.183 346.624 294.373 351.129 340.109 4 376 100 2
"4856" "38000329" "38007008" 1 1 0 -0.4624 0.888 -0.756 -1.0282 -2.1346 2.5026 0.372 3 6 4 10 14.5 0.8815 0.7843 NA 444.558 445.007 417.184 394.129 411.707 437.278 443.023 413.25 424.719 433.825 426.468 2 1333 100 2
"4857" "38000183" "38007010" 1 0 0 -0.4624 -1.228 1.1246 0.3704 -0.1002 -0.3744 0.3601 3 5 2 5 16 1.2795 1.0988 0.2719 517.999 560.329 551.786 575.86 524.573 546.086 525.734 540.734 561.849 514.877 541.9827 3 1132 87.0769 1
"4858" "38000117" "38007011" 1 1 0 0.4017 0.379 0.4836 -0.2623 -0.5635 -0.0575 2.016 2 4 2 5 16 1.2674 0.1056 -0.657 510.648 523.508 542.365 554.189 528.807 539.082 570.76 520.504 565.477 548.128 540.3468 2 279 42.9231 1
"4859" "38000081" "38007012" 0 0 1 -0.4624 -1.228 1.1246 -0.0349 -0.1002 -0.1172 0.0161 1 3 6 6 12 -1.5672 0.4629 -1.23 279.385 289.287 271.595 284.624 262.043 299.576 312.871 258.864 291.149 313.204 286.2598 2 181 72.4 3
"4860" "38000234" "38007013" 1 0 0 -0.4624 -1.228 0.6942 -0.471 -0.8059 0.3025 0.5069 1 5 3 10 9 -1.3818 -0.7016 -1.1285 594.427 598.923 598.703 590.248 597.45 579.105 565.028 563.265 573.221 597.105 585.7475 1 606 86.5714 2
"4861" "38000235" "38007016" 1 0 0 0.8125 -0.1325 0.1368 1.3972 1.5558 -0.0423 -0.7932 1 1 4 2 9 -1.0604 0.1187 -1.1527 597.786 644.168 567.153 597.923 569.134 618.729 569.368 613.149 538.088 611.602 592.71 0 752 100 2
"4862" "38000252" "38007017" 1 0 0 -0.4624 -1.228 0.4417 0.7356 -1.7015 1.0112 1.0021 4 6 10 10 16 0.9528 0.6041 -0.8681 429.613 453.663 429.474 473.908 419.15 488.483 462.06 444.133 432.832 446.644 447.996 3 156 31.2 2
"4863" "38000331" "38007018" 1 0 0 -0.4624 -1.228 1.1246 -0.3489 1.5558 -0.1172 -0.8088 1 1 0 3 12 -1.0523 -1.3501 0.0045 462.008 490.907 508.15 514.922 510.469 511.461 512.945 516.375 450.036 490.263 496.7536 2 597 79.6 3
"4864" "38000017" "38007019" 1 0 0 -0.4624 -1.228 -0.756 0.1999 1.5558 0.6387 1.1873 2 5 10 10 9 -1.1304 1.5523 2.2149 384.275 390.816 403.009 381.974 390.874 434.754 456.278 407.089 417.274 421.735 408.8078 1 474 45.1429 3
"4865" "38000192" "38007020" 1 1 1 0.703 -0.5168 1.1246 1.0846 -2.1346 2.5026 -0.8409 1 2 7 5 12 -0.711 1.6522 2.2453 436.386 415.485 404.295 454.422 410.183 415.798 410.494 365.518 403.035 399.991 411.5607 3 NA NA 3
"4866" "38000129" "38007021" 1 1 0 -0.4624 -1.228 -1.1042 -0.3604 0.4357 1.0112 -0.6181 1 6 0 3 14.5 -0.4742 -0.8162 -1.4799 490.299 460.26 468.593 483.223 468.189 470.606 508.072 434.611 480.969 496.793 476.1615 1 511 63.875 3
"4867" "38000265" "38007022" 1 0 1 -0.4624 0.2121 -1.15 -0.4839 -1.0693 -0.0575 -0.3486 3 4 4 6 6 -2.2811 -0.0371 -1.2662 454.336 482.256 439.138 455.445 447.664 466.824 428.673 471.653 471.128 496.53 461.3647 2 850 89.4737 1
"4868" "38000317" "38007023" 1 0 0 -0.4624 -0.4588 -0.756 -0.4814 -2.9095 0.8251 0.2772 4 4 6 10 16 1.0212 -0.1154 0.8901 495.372 483.813 449.47 468.909 523.296 486.881 456.641 456.566 476.152 479.703 477.6803 4 1382 74.7027 1
"4869" "38000170" "38007024" 1 1 0 -0.4624 -1.228 -0.756 -1.0196 1.5558 2.5026 -0.5643 3 4 5 3 16 1.3561 -0.1319 1.2472 601.022 596.052 584.322 616.29 614.5 604.201 660.151 594.699 559.671 602.891 603.3799 4 1000 100 2
"4870" "38000305" "38007025" 1 0 0 0.8125 -1.228 1.1246 0.0667 0.8211 0.3025 -0.269 1 2 10 6 12 -0.095 -0.7297 NA 329.214 285.891 340.808 376.886 360.502 305.44 346.482 265.809 322.527 340.836 327.4395 1 773 64.4167 1
"4871" "38000039" "38007026" 1 0 0 -0.4624 -1.228 -0.756 0.7356 1.5558 -2.3755 0.2891 1 1 4 8 16 -1.1065 -1.9502 0.0294 406.375 380.565 397.865 415.758 428.045 443.05 430.996 388.328 381.781 362.027 403.479 0 859 81.8095 1
"4872" "38000086" "38007027" 1 0 0 -0.4624 -1.228 -0.756 -0.3397 -0.1002 -0.0423 0.2426 2 4 5 5 16 1.212 0.2207 -1.027 630.201 634.155 629.547 596.744 620.434 606.649 680.308 632.939 626.541 579.034 623.6552 5 917 52.4 1
"4873" "38000249" "38007029" 0 1 0 -0.4624 -0.1325 -0.756 -1.2185 1.5558 1.9128 2.3213 2 5 2 6 14.5 -0.1935 -0.8793 -0.5598 520.432 537.04 569.526 561.159 588.412 527.293 541.074 563.273 566.029 552.66 552.6898 3 170 56.6667 2
"4874" "38000298" "38007035" 1 1 0 0.4017 -1.228 -0.756 -0.6867 -1.3627 -0.0394 -2.0194 3 6 5 8 12 -0.4547 -1.6826 -2.3594 335.11 399.471 423.831 422.62 419.851 388.995 401.768 415.933 428.384 403.152 403.9115 0 1150 100 3
"4875" "38000104" "38007036" 0 0 0 -0.4624 -1.228 0.1368 0.3857 0.1475 -1.299 1.2432 1 4 10 10 14.5 0.0252 0.9387 -0.0571 475.02 441.317 475.363 418.79 441.171 474.475 465.676 470.871 446.034 463.51 457.2227 0 1320 82.5 2
"4876" "38000347" "38007038" 0 1 1 -0.4624 0.469 -1.4182 -1.3819 -0.8059 0.7889 -1.133 2 4 3 6 14.5 -1.1309 -0.7154 -1.4544 444.777 465.517 430.577 482.442 463.476 464.562 438.534 422.681 460.561 467.294 454.0421 4 1181 60.5641 3
"4877" "38000210" "38007039" 1 1 0 0.4017 0.4829 -0.756 -0.8498 -0.3322 1.5706 -0.1341 3 3 8 10 9 -0.9335 -0.1209 0.2746 496.148 489.786 497.212 484.234 554.726 504.589 560.166 451.848 483.803 484.96 500.7472 1 771 96.375 2
"4878" "38000201" "38007040" 1 1 0 -0.4624 -0.1325 1.1246 2.4581 -0.3322 -0.9158 -0.2433 1 1 3 6 16 1.9415 -0.1881 0.0691 521.25 513.793 571.746 496.847 575.157 544.028 566.819 513.85 599.522 554.615 545.7627 4 342 27.36 3
"4879" "38000025" "38007041" 1 1 0 -0.4624 -0.391 -0.756 0.8273 0.8211 0.4067 0.2804 3 5 3 4 12 -0.2914 -0.391 -0.6317 489.42 469.173 510.627 482.191 425.599 455.874 508.17 477.484 499.193 492.515 481.0246 4 1428 86.5455 2
"4880" "38000195" "38007043" 1 0 0 0.8125 -1.228 1.1246 -0.0373 -2.1346 0.8757 -0.66 2 3 8 10 16 1.6953 1.6547 0.7003 472.719 483.077 522.415 488.229 463.674 459.26 491.737 516.556 529.657 453.781 488.1105 2 1879 79.9574 1
"4881" "38000227" "38007044" 0 0 0 0.4017 0.4829 -1.4248 -1.042 -0.3322 0.133 -0.8054 2 3 4 5 16 0.0441 -0.4963 -0.1444 360.713 397.224 421.038 369.749 463.208 419.895 412.049 419.591 431.288 448.739 414.3494 2 627 96.4615 1
"4882" "38000015" "38007045" 1 1 1 1.793 -0.267 1.1246 -0.5938 NA NA NA NA NA 7 9 16 -0.8694 NA NA 460.994 483.506 444.043 469.682 452.257 467.116 461.436 405.363 469.216 480.388 459.4001 0 1167 100 1
"4883" "38000288" "38007048" 1 0 0 0.8125 -0.391 0.4938 2.4581 -0.5635 -0.7035 -0.0259 1 1 0 0 12 -1.0896 -0.7958 -0.2411 398.442 405.481 393.478 419.145 437.595 372.813 418.044 368.417 441.769 424.001 407.9185 0 467 46.7 3
